scan_id,trace_id,parent_trace_id,source_module,target_root,page_url_text,route_template_text,method_text,path_tokens_text,query_string_raw,query_keys_text,query_shapes_text,request_body_text,input_names_text,file_extension_text,cookie_names_text,request_header_raw_ordered_text,request_header_canonical_text,request_header_semantic_text,request_origin_relation_text,request_fetch_metadata_text,request_auth_scheme_text,request_header_count,custom_header_count,duplicate_header_count,suspicious_override_header_present,header_anomaly_score,label_is_valuable_target,label_source
20260504_230033,4c0fd7452a2847019b6ed7235d5e99ad,fde5bff29af44d489eee2d26ca2017e4,path_analyze.form_depth_1,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,login,,,,csrf=<token>&username=&password=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_candidate
20260504_230033,92c0fb6e8e4e4de98fe9be21aa420010,4c0fd7452a2847019b6ed7235d5e99ad,path_analyze.page.depth_2,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,login,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_230033,91414c4a5e9049a28b9d788db97cb197,92c0fb6e8e4e4de98fe9be21aa420010,path_analyze.form_depth_2,https://0a9400a7030d86998008085a000900b1.web-security-academy.net,,,,login,,,,csrf=<token>&username=&password=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_candidate
20260504_235718,077c155838c24b26a2ebd63ac6e84762,,recon.track_redirects,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,,,,,,,,session,"host: <token>.web-security-academy.net
accept: */*
accept-encoding: gzip, deflate, br, zstd
connection: keep-alive
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","accept-encoding: gzip, deflate, br, zstd
accept: */*
connection: keep-alive
cookie: session=<masked>
host: <token>.web-security-academy.net
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session request_override_header_present,missing,,,6,0,0,1,0.5,1,passive_trace
20260504_235718,716638f63f544f1b89d0a539d8abbc56,077c155838c24b26a2ebd63ac6e84762,recon.response_analysis,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,2,0,0,0,0.0,0,response_analysis
20260504_235718,6572663eda524ed4adb70560396d85b4,,path_analyze.page.depth_0,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,72f8f717f4004775a40cbd46ade10b14,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=2,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,60c5e646329b4b08aa850d9146964996,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=13,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,f2512da8a0f64476a10e6c67678110f2,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=15,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,7c1ec0babe954a01a046e8a3dc545195,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=18,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,601372be700a4c8eb9135ecc21f4820e,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=10,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,eaf871d1b644460ea3886b6d287f0507,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=3,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,49ed055199de4990a419a15d93ebb021,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=20,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,9dd61b0eb0bd407cb2038405e4630f71,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=1,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,4d6206b6880e4df4b2f61e770efe0d76,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=7,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,3789f7157f894b1abcd7b082c77d092b,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=11,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,7fdf0043e70545d79bf83ac038cb151c,6572663eda524ed4adb70560396d85b4,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=17,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,5d688e7392c54954a53abc577b8359d7,60c5e646329b4b08aa850d9146964996,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=6,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,ae6cfba6458747dbbb7e664390ce7464,601372be700a4c8eb9135ecc21f4820e,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=19,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,4f73767ff9384d9fbf88e7485126eda3,7fdf0043e70545d79bf83ac038cb151c,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,feedback,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,a9a04f0d397f4509bfc3f2b021b32351,7fdf0043e70545d79bf83ac038cb151c,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=12,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,ad46e4e371f7457fa6ce952fb3c83e31,ae6cfba6458747dbbb7e664390ce7464,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=4,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,00234a316c74498fa83c2afb408fa2ad,a9a04f0d397f4509bfc3f2b021b32351,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=14,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,2c63a37bebd4481a85c59f27762fbb35,a9a04f0d397f4509bfc3f2b021b32351,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=9,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,9253e0ad62e140b791000e2bb7e5076e,a9a04f0d397f4509bfc3f2b021b32351,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=16,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,9338f5e12a8a4b0aae48c1a57f02892b,a9a04f0d397f4509bfc3f2b021b32351,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=5,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260504_235718,b6c1e4dc23114ac395ab22079d6709bd,9338f5e12a8a4b0aae48c1a57f02892b,path_analyze.form_depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,feedback submit,,,,csrf=<token>&name=&email=&subject=&message=,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_candidate
20260504_235718,d6a06b9e1a714b7f93ccdbff15a47417,b6c1e4dc23114ac395ab22079d6709bd,path_analyze.page.depth_1,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,product,productId=8,productId,productId:numeric,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
20260505_000829,21c985036e814d4f9c88db8dbe7e6e37,,recon.track_redirects,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,,,,,,,,session,"host: <token>.web-security-academy.net
accept: */*
accept-encoding: gzip, deflate, br, zstd
connection: keep-alive
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","accept-encoding: gzip, deflate, br, zstd
accept: */*
connection: keep-alive
cookie: session=<masked>
host: <token>.web-security-academy.net
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session request_override_header_present,missing,,,6,0,0,1,0.5,1,passive_trace
20260505_000829,0d917bddffef48c99e6baa1fc8238331,21c985036e814d4f9c88db8dbe7e6e37,recon.response_analysis,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36
cookie: session=<masked>","cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,2,0,0,0,0.0,0,response_analysis
20260505_000829,b6caf541d7ea4f58b588575968851143,,path_analyze.page.depth_0,https://0abe002603cc05568228cfd000de00a7.web-security-academy.net,,,,,,,,,,,session,"user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>","accept-encoding: gzip, deflate, br
accept: */*
connection: keep-alive
cookie: session=<masked>
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",cookie_name_session,missing,,,5,0,0,0,0.0,0,path_crawl_page
